entity_name,timestamp,customer_id,signup_date,cohort_month,region,role,team,plan_tier,lifecycle_status,mrr_usd,seats,expansion_mrr_usd,contraction_mrr_usd,churned_this_month,new_customer_this_month,seasonality_index,noise_component,anomaly_flag,category,source_type
VOLTSTACK_ANALYTICS,2025-01-01,VOLTST_00216,2025-01-01,2025-01-01,NA,executive_sponsor,sales,growth,active,190.14,9,0.0,7.92,0,1,1.0,0.0087,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00093,2022-07-01,2022-07-01,NA,individual_contributor,marketing,growth,churned,0.0,6,0.0,560.5,1,0,1.035,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00022,2022-06-01,2022-06-01,EU,individual_contributor,marketing,enterprise,churned,0.0,109,0.0,1384.1,1,0,1.035,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00037,2022-06-01,2022-06-01,NA,individual_contributor,marketing,starter,churned,0.0,5,0.0,124.7,1,0,1.035,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00157,2023-02-01,2023-02-01,NA,operations_manager,product,starter,churned,0.0,3,0.0,109.53,1,0,1.035,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00204,2024-08-01,2024-08-01,NA,individual_contributor,product,starter,churned,0.0,4,0.0,67.79,1,0,1.035,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00002,2022-03-01,2022-03-01,APAC,team_lead,marketing,starter,active,97.28,3,9.39,0.0,0,0,1.035,-0.0079,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00007,2022-11-01,2022-11-01,EU,team_lead,marketing,starter,active,90.49,3,1.76,0.0,0,0,1.035,-0.0298,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00017,2022-06-01,2022-06-01,NA,individual_contributor,product,starter,active,78.54,5,6.04,0.0,0,0,1.035,0.0091,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00018,2022-02-01,2022-02-01,EU,team_lead,sales,starter,active,132.4,1,13.37,0.0,0,0,1.035,0.0147,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00020,2022-11-01,2022-11-01,APAC,individual_contributor,product,enterprise,active,1827.75,41,59.44,0.0,0,0,1.035,-0.0229,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00021,2022-10-01,2022-10-01,APAC,individual_contributor,sales,starter,active,162.72,3,12.46,0.0,0,0,1.035,0.0327,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00026,2022-09-01,2022-09-01,APAC,individual_contributor,product,starter,active,214.32,5,5.43,0.0,0,0,1.035,0.0308,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00031,2022-04-01,2022-04-01,EU,individual_contributor,sales,starter,active,145.14,5,9.73,0.0,0,0,1.035,0.017,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00035,2022-06-01,2022-06-01,NA,team_lead,sales,starter,active,109.74,5,3.26,0.0,0,0,1.035,0.0197,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00039,2022-06-01,2022-06-01,EU,individual_contributor,customer_success,growth,active,446.75,7,30.57,0.0,0,0,1.035,-0.0057,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00040,2022-05-01,2022-05-01,NA,operations_manager,sales,growth,active,641.13,6,23.48,0.0,0,0,1.035,-0.0036,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00043,2022-12-01,2022-12-01,NA,individual_contributor,customer_success,starter,active,118.76,3,2.86,0.0,0,0,1.035,0.0177,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00054,2022-10-01,2022-10-01,NA,operations_manager,marketing,growth,active,294.39,16,11.69,0.0,0,0,1.035,0.0019,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00056,2022-03-01,2022-03-01,NA,team_lead,product,starter,active,214.7,2,24.34,0.0,0,0,1.035,0.0133,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00059,2022-07-01,2022-07-01,NA,team_lead,product,starter,active,150.69,2,0.0,2.75,0,0,1.035,-0.02,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00062,2022-11-01,2022-11-01,EU,team_lead,marketing,growth,active,279.25,8,0.0,24.64,0,0,1.035,-0.0216,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00063,2022-04-01,2022-04-01,APAC,operations_manager,customer_success,growth,active,791.4,14,27.44,0.0,0,0,1.035,0.0085,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00064,2022-12-01,2022-12-01,NA,operations_manager,product,starter,active,138.08,5,1.46,0.0,0,0,1.035,-0.0282,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00066,2022-09-01,2022-09-01,EU,operations_manager,product,enterprise,active,1361.34,51,74.65,0.0,0,0,1.035,-0.0009,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00068,2022-09-01,2022-09-01,NA,team_lead,product,starter,active,78.51,4,1.73,0.0,0,0,1.035,-0.0042,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00070,2022-06-01,2022-06-01,EU,executive_sponsor,customer_success,growth,active,461.12,8,22.8,0.0,0,0,1.035,0.0183,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00073,2022-08-01,2022-08-01,APAC,individual_contributor,product,growth,active,564.21,17,57.3,0.0,0,0,1.035,-0.0005,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00074,2022-02-01,2022-02-01,NA,individual_contributor,sales,starter,active,152.64,3,0.8,0.0,0,0,1.035,0.0038,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00080,2023-01-01,2023-01-01,NA,executive_sponsor,product,growth,active,344.86,20,26.81,0.0,0,0,1.035,-0.0177,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00081,2022-02-01,2022-02-01,NA,team_lead,marketing,starter,active,63.04,4,3.7,0.0,0,0,1.035,-0.0175,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00083,2022-02-01,2022-02-01,EU,team_lead,marketing,starter,active,192.97,4,0.0,0.89,0,0,1.035,-0.0068,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00089,2022-03-01,2022-03-01,NA,individual_contributor,marketing,starter,active,120.23,4,0.0,13.29,0,0,1.035,-0.0308,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00094,2022-11-01,2022-11-01,EU,individual_contributor,sales,enterprise,active,2099.4,56,142.56,0.0,0,0,1.035,0.004,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00096,2022-12-01,2022-12-01,NA,individual_contributor,marketing,growth,active,384.56,9,0.0,9.81,0,0,1.035,-0.0638,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00097,2022-08-01,2022-08-01,NA,team_lead,customer_success,growth,active,767.27,10,61.95,0.0,0,0,1.035,0.0115,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00098,2022-07-01,2022-07-01,LATAM,operations_manager,sales,growth,active,459.91,19,38.35,0.0,0,0,1.035,0.0136,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00099,2022-08-01,2022-08-01,EU,operations_manager,product,starter,active,232.21,1,24.83,0.0,0,0,1.035,-0.0049,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00100,2022-05-01,2022-05-01,EU,team_lead,sales,growth,active,379.15,16,3.42,0.0,0,0,1.035,0.0252,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00102,2022-03-01,2022-03-01,EU,operations_manager,sales,starter,active,216.62,4,11.2,0.0,0,0,1.035,0.0073,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00106,2022-07-01,2022-07-01,EU,individual_contributor,marketing,growth,active,721.15,19,83.35,0.0,0,0,1.035,0.0205,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00115,2022-02-01,2022-02-01,APAC,individual_contributor,marketing,enterprise,active,2380.63,49,0.37,0.0,0,0,1.035,-0.0199,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00116,2022-11-01,2022-11-01,APAC,individual_contributor,customer_success,starter,active,146.95,5,5.7,0.0,0,0,1.035,0.0064,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00119,2022-02-01,2022-02-01,NA,team_lead,marketing,growth,active,793.58,10,127.57,0.0,0,0,1.035,0.012,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00120,2022-07-01,2022-07-01,NA,individual_contributor,marketing,enterprise,active,1442.02,57,160.21,0.0,0,0,1.035,0.0351,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00122,2022-06-01,2022-06-01,APAC,executive_sponsor,sales,growth,active,286.02,10,0.0,41.7,0,0,1.035,-0.0072,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00129,2023-01-01,2023-01-01,NA,executive_sponsor,customer_success,starter,active,174.3,4,0.0,5.56,0,0,1.035,-0.0241,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00133,2022-04-01,2022-04-01,EU,operations_manager,sales,growth,active,566.44,14,63.62,0.0,0,0,1.035,-0.0045,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00134,2022-07-01,2022-07-01,NA,operations_manager,sales,growth,active,213.83,11,0.0,16.65,0,0,1.035,-0.0584,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00136,2022-08-01,2022-08-01,NA,operations_manager,sales,starter,active,177.73,4,19.27,0.0,0,0,1.035,0.002,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00141,2022-05-01,2022-05-01,LATAM,individual_contributor,marketing,enterprise,active,2954.12,77,196.92,0.0,0,0,1.035,-0.0083,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00142,2022-04-01,2022-04-01,NA,individual_contributor,product,starter,active,146.95,2,6.31,0.0,0,0,1.035,0.0072,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00148,2023-01-01,2023-01-01,NA,individual_contributor,customer_success,enterprise,active,1559.41,34,43.11,0.0,0,0,1.035,0.0055,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00150,2022-06-01,2022-06-01,EU,team_lead,product,growth,active,340.37,11,0.0,17.4,0,0,1.035,-0.0004,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00162,2023-03-01,2023-03-01,NA,individual_contributor,product,starter,active,132.24,2,5.47,0.0,0,0,1.035,-0.0016,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00163,2023-03-01,2023-03-01,NA,individual_contributor,sales,starter,active,129.12,1,5.83,0.0,0,0,1.035,-0.003,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00164,2023-04-01,2023-04-01,EU,individual_contributor,marketing,growth,active,555.34,16,23.16,0.0,0,0,1.035,0.0117,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00169,2023-08-01,2023-08-01,APAC,individual_contributor,sales,growth,active,305.45,19,0.0,7.15,0,0,1.035,-0.0058,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00170,2023-08-01,2023-08-01,EU,individual_contributor,marketing,starter,active,105.42,1,4.88,0.0,0,0,1.035,-0.0299,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00171,2023-08-01,2023-08-01,NA,individual_contributor,customer_success,starter,active,69.37,4,7.28,0.0,0,0,1.035,0.0056,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00172,2023-08-01,2023-08-01,NA,operations_manager,marketing,growth,active,379.92,20,37.88,0.0,0,0,1.035,0.0115,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00173,2023-08-01,2023-08-01,EU,team_lead,marketing,starter,active,70.72,1,0.0,6.62,0,0,1.035,-0.033,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00176,2023-08-01,2023-08-01,APAC,individual_contributor,product,starter,active,76.91,2,3.21,0.0,0,0,1.035,-0.0006,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00178,2023-09-01,2023-09-01,NA,team_lead,sales,starter,active,101.02,3,11.9,0.0,0,0,1.035,0.0224,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00180,2023-09-01,2023-09-01,APAC,operations_manager,sales,starter,active,121.87,4,3.86,0.0,0,0,1.035,-0.018,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00181,2023-09-01,2023-09-01,NA,team_lead,sales,starter,active,134.21,4,1.24,0.0,0,0,1.035,-0.0118,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00184,2023-09-01,2023-09-01,NA,team_lead,marketing,starter,active,145.07,2,0.0,1.27,0,0,1.035,0.0055,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00187,2024-01-01,2024-01-01,EU,operations_manager,customer_success,starter,active,131.96,2,4.29,0.0,0,0,1.035,-0.0025,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00190,2024-02-01,2024-02-01,NA,individual_contributor,customer_success,enterprise,active,1660.84,101,59.96,0.0,0,0,1.035,0.0148,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00192,2024-02-01,2024-02-01,LATAM,operations_manager,marketing,growth,active,219.48,16,0.0,5.95,0,0,1.035,-0.0049,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00193,2024-02-01,2024-02-01,NA,individual_contributor,sales,starter,active,84.95,5,4.85,0.0,0,0,1.035,-0.0091,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00194,2024-03-01,2024-03-01,NA,team_lead,product,growth,active,283.68,16,3.38,0.0,0,0,1.035,-0.0088,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00195,2024-03-01,2024-03-01,LATAM,individual_contributor,sales,starter,active,64.61,1,3.73,0.0,0,0,1.035,-0.0024,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00196,2024-03-01,2024-03-01,LATAM,team_lead,sales,starter,active,79.83,3,1.09,0.0,0,0,1.035,0.0012,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00200,2024-07-01,2024-07-01,NA,executive_sponsor,sales,growth,active,228.48,12,16.01,0.0,0,0,1.035,0.0098,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00202,2024-08-01,2024-08-01,APAC,executive_sponsor,sales,starter,active,101.46,4,1.38,0.0,0,0,1.035,-0.0103,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00205,2024-08-01,2024-08-01,NA,individual_contributor,customer_success,growth,active,383.41,16,15.65,0.0,0,0,1.035,0.0159,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00206,2024-08-01,2024-08-01,NA,operations_manager,sales,enterprise,active,712.36,110,10.45,0.0,0,0,1.035,0.0086,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00207,2024-09-01,2024-09-01,EU,team_lead,sales,starter,active,75.83,2,4.44,0.0,0,0,1.035,-0.0284,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00208,2024-09-01,2024-09-01,APAC,individual_contributor,customer_success,growth,active,322.7,19,7.12,0.0,0,0,1.035,0.0043,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00209,2024-09-01,2024-09-01,EU,operations_manager,customer_success,growth,active,184.67,16,8.88,0.0,0,0,1.035,0.0037,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00210,2024-09-01,2024-09-01,EU,individual_contributor,customer_success,starter,active,51.76,3,3.74,0.0,0,0,1.035,0.0051,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00211,2024-09-01,2024-09-01,NA,individual_contributor,product,growth,active,266.29,19,23.97,0.0,0,0,1.035,0.001,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00212,2024-10-01,2024-10-01,NA,individual_contributor,sales,growth,active,355.48,6,4.6,0.0,0,0,1.035,-0.0241,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00213,2024-10-01,2024-10-01,EU,individual_contributor,marketing,growth,active,223.98,15,2.55,0.0,0,0,1.035,-0.0209,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00214,2025-01-01,2025-01-01,EU,operations_manager,marketing,enterprise,active,1659.25,37,17.95,0.0,0,0,1.035,-0.0029,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00215,2025-01-01,2025-01-01,EU,team_lead,customer_success,starter,active,176.26,2,10.82,0.0,0,0,1.035,-0.0247,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00216,2025-01-01,2025-01-01,NA,executive_sponsor,sales,growth,active,186.12,9,0.0,4.02,0,0,1.035,-0.0256,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00217,2025-02-01,2025-02-01,EU,operations_manager,sales,enterprise,active,2388.91,107,110.33,0.0,0,1,1.035,0.0265,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00218,2025-02-01,2025-02-01,NA,individual_contributor,marketing,growth,active,516.01,18,0.0,2.7,0,1,1.035,-0.0315,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00219,2025-02-01,2025-02-01,NA,individual_contributor,product,starter,active,160.76,4,4.13,0.0,0,1,1.035,0.0035,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00220,2025-02-01,2025-02-01,EU,individual_contributor,product,growth,active,475.06,15,13.14,0.0,0,1,1.035,0.0144,0,saas,csv
VOLTSTACK_ANALYTICS,2025-02-01,VOLTST_00221,2025-02-01,2025-02-01,LATAM,individual_contributor,marketing,starter,active,110.4,4,0.0,2.78,0,1,1.035,0.0182,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00099,2022-08-01,2022-08-01,EU,operations_manager,product,starter,churned,0.0,1,0.0,232.21,1,0,1.0606,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00220,2025-02-01,2025-02-01,EU,individual_contributor,product,growth,churned,0.0,15,0.0,475.06,1,0,1.0606,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00026,2022-09-01,2022-09-01,APAC,individual_contributor,product,starter,churned,0.0,5,0.0,214.32,1,0,1.0606,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00066,2022-09-01,2022-09-01,EU,operations_manager,product,enterprise,churned,0.0,51,0.0,1361.34,1,0,1.0606,0.0,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00002,2022-03-01,2022-03-01,APAC,team_lead,marketing,starter,active,105.97,3,8.69,0.0,0,0,1.0606,0.0099,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00007,2022-11-01,2022-11-01,EU,team_lead,marketing,starter,active,90.4,3,0.0,0.09,0,0,1.0606,-0.0142,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00017,2022-06-01,2022-06-01,NA,individual_contributor,product,starter,active,89.48,5,10.94,0.0,0,0,1.0606,0.0259,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00018,2022-02-01,2022-02-01,EU,team_lead,sales,starter,active,149.4,1,17.0,0.0,0,0,1.0606,0.0447,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00020,2022-11-01,2022-11-01,APAC,individual_contributor,product,enterprise,active,1923.74,41,95.99,0.0,0,0,1.0606,0.0276,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00021,2022-10-01,2022-10-01,APAC,individual_contributor,sales,starter,active,168.32,3,5.6,0.0,0,0,1.0606,0.0037,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00031,2022-04-01,2022-04-01,EU,individual_contributor,sales,starter,active,160.47,5,15.33,0.0,0,0,1.0606,0.0121,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00035,2022-06-01,2022-06-01,NA,team_lead,sales,starter,active,119.79,5,10.05,0.0,0,0,1.0606,0.033,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00039,2022-06-01,2022-06-01,EU,individual_contributor,customer_success,growth,active,482.8,7,36.05,0.0,0,0,1.0606,-0.0113,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00040,2022-05-01,2022-05-01,NA,operations_manager,sales,growth,active,679.78,6,38.65,0.0,0,0,1.0606,0.0156,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00043,2022-12-01,2022-12-01,NA,individual_contributor,customer_success,starter,active,125.42,3,6.66,0.0,0,0,1.0606,-0.0009,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00054,2022-10-01,2022-10-01,NA,operations_manager,marketing,growth,active,314.17,16,19.78,0.0,0,0,1.0606,0.023,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00056,2022-03-01,2022-03-01,NA,team_lead,product,starter,active,244.22,2,29.52,0.0,0,0,1.0606,0.0047,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00059,2022-07-01,2022-07-01,NA,team_lead,product,starter,active,164.38,2,13.69,0.0,0,0,1.0606,0.0303,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00062,2022-11-01,2022-11-01,EU,team_lead,marketing,growth,active,285.07,8,5.82,0.0,0,0,1.0606,-0.0224,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00063,2022-04-01,2022-04-01,APAC,operations_manager,customer_success,growth,active,787.01,14,0.0,4.39,0,0,1.0606,-0.0006,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00064,2022-12-01,2022-12-01,NA,operations_manager,product,starter,active,140.22,5,2.14,0.0,0,0,1.0606,0.0041,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00068,2022-09-01,2022-09-01,NA,team_lead,product,starter,active,80.51,4,2.0,0.0,0,0,1.0606,-0.0012,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00070,2022-06-01,2022-06-01,EU,executive_sponsor,customer_success,growth,active,491.05,8,29.93,0.0,0,0,1.0606,-0.0127,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00073,2022-08-01,2022-08-01,APAC,individual_contributor,product,growth,active,573.68,17,9.47,0.0,0,0,1.0606,-0.002,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00074,2022-02-01,2022-02-01,NA,individual_contributor,sales,starter,active,171.45,3,18.81,0.0,0,0,1.0606,-0.0126,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00080,2023-01-01,2023-01-01,NA,executive_sponsor,product,growth,active,373.37,20,28.51,0.0,0,0,1.0606,0.0256,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00081,2022-02-01,2022-02-01,NA,team_lead,marketing,starter,active,70.8,4,7.76,0.0,0,0,1.0606,0.0136,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00083,2022-02-01,2022-02-01,EU,team_lead,marketing,starter,active,212.11,4,19.14,0.0,0,0,1.0606,-0.0183,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00089,2022-03-01,2022-03-01,NA,individual_contributor,marketing,starter,active,127.12,4,6.89,0.0,0,0,1.0606,-0.0008,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00094,2022-11-01,2022-11-01,EU,individual_contributor,sales,enterprise,active,2093.16,56,0.0,6.24,0,0,1.0606,-0.0088,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00096,2022-12-01,2022-12-01,NA,individual_contributor,marketing,growth,active,416.81,9,32.25,0.0,0,0,1.0606,0.0066,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00097,2022-08-01,2022-08-01,NA,team_lead,customer_success,growth,active,837.33,10,70.06,0.0,0,0,1.0606,-0.0125,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00098,2022-07-01,2022-07-01,LATAM,operations_manager,sales,growth,active,474.19,19,14.28,0.0,0,0,1.0606,-0.0354,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00100,2022-05-01,2022-05-01,EU,team_lead,sales,growth,active,406.61,16,27.46,0.0,0,0,1.0606,-0.014,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00102,2022-03-01,2022-03-01,EU,operations_manager,sales,starter,active,228.21,4,11.59,0.0,0,0,1.0606,0.0098,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00106,2022-07-01,2022-07-01,EU,individual_contributor,marketing,growth,active,714.3,19,0.0,6.85,0,0,1.0606,-0.0266,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00115,2022-02-01,2022-02-01,APAC,individual_contributor,marketing,enterprise,active,2562.13,49,181.5,0.0,0,0,1.0606,0.0006,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00116,2022-11-01,2022-11-01,APAC,individual_contributor,customer_success,starter,active,160.63,5,13.68,0.0,0,0,1.0606,0.0121,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00119,2022-02-01,2022-02-01,NA,team_lead,marketing,growth,active,802.46,10,8.88,0.0,0,0,1.0606,-0.0086,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00120,2022-07-01,2022-07-01,NA,individual_contributor,marketing,enterprise,active,1618.97,57,176.95,0.0,0,0,1.0606,0.0478,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00122,2022-06-01,2022-06-01,APAC,executive_sponsor,sales,growth,active,301.94,10,15.92,0.0,0,0,1.0606,0.001,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00129,2023-01-01,2023-01-01,NA,executive_sponsor,customer_success,starter,active,181.19,4,6.89,0.0,0,0,1.0606,-0.0078,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00133,2022-04-01,2022-04-01,EU,operations_manager,sales,growth,active,653.01,14,86.57,0.0,0,0,1.0606,0.0245,0,saas,csv
VOLTSTACK_ANALYTICS,2025-03-01,VOLTST_00134,2022-07-01,2022-07-01,NA,operations_manager,sales,growth,active,240.16,11,26.33,0.0,0,0,1.0606,0.0119,0,saas,csv
